source_file,page,section,source_table_id,row_in_table,column_count,state_context,first_cell,cells_json
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,4,6,Maranhão,Cajapió,"[""Cajapió"", ""Villa"", ""»"", ""»"", ""1920"", ""1:440$""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,5,6,Maranhão,Caxias,"[""Caxias"", ""Cidade"", ""»"", ""»"", ""1882"", ""2:000$""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,6,6,Maranhão,Codó,"[""Codó"", ""»"", ""Electrica"", ""»"", ""1919"", ""(1)""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,7,6,Maranhão,Coroatá,"[""Coroatá"", ""»"", ""Kerozene"", ""»"", ""1900"", ""840$""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,8,6,Maranhão,Cururupó,"[""Cururupó"", ""»"", ""Acetyleno"", ""»"", ""1912"", ""1:172$""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,9,6,Maranhão,Flôres,"[""Flôres"", ""Villa"", ""Kerozene"", ""»"", ""1892"", ""1:070$""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,10,6,Maranhão,Guimarães,"[""Guimarães"", ""Cidade"", ""»"", ""»"", ""1887"", ""580$""]"
all_tables.pdf,68,illuminacao_I_informacoes_geraes,tbl-166.md,11,6,Maranhão,Itapecuró-mirim,"[""Itapecuró-mirim"", ""»"", ""»"", ""»"", ""1911"", ""1:500$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-167.md,1,6,,MUNICÍPIOS MUNICÍPIOS,"[""MUNICÍPIOS MUNICÍPIOS"", ""Categoria do Município (Cidade ou Villa) Catégorie du Município (Ville ou Village)"", ""Systema de illumi- nação adoptado Système d'éclai- rage adopté"", ""Empresa directora Entreprise directrice"", ""Data da inau- guração do serviço Date de l'inaugu- ration du service"", ""Despesa annuel feita pelo governo Dépense annuelle du gou- vernement""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,1,6,Maranhão,Monte Alegre,"[""Monte Alegre"", ""Villa"", ""Kerozene"", ""Municipal"", ""1920"", ""350$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,2,6,Maranhão,Nova York,"[""Nova York"", ""»"", ""»"", ""»"", ""1919"", ""320$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,3,6,Maranhão,Faço do Lumiar,"[""Faço do Lumiar"", ""»"", ""Acetyleno"", ""»"", ""1913"", ""400$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,4,6,Maranhão,Pedreiras,"[""Pedreiras"", ""Cidade"", ""Electrica"", ""»"", ""1920"", ""13:354$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,5,6,Maranhão,Rosario,"[""Rosario"", ""»"", ""Kerozene"", ""»"", ""1910"", ""1:305$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,6,6,Maranhão,São João dos Patos,"[""São João dos Patos"", ""Villa"", ""»"", ""»"", ""1916"", ""1:800$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,7,6,Maranhão,São Luiz,"[""São Luiz"", ""Cidade"", ""Electrica"", ""Particular"", ""1917"", ""113:400$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,8,6,Maranhão,São Luiz Gonzaga,"[""São Luiz Gonzaga"", ""Villa"", ""Acetyleno"", ""Municipal"", ""1917"", ""800$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,9,6,Maranhão,Tury-assá,"[""Tury-assá"", ""Cidade"", ""Kerozene"", ""»"", ""1872"", ""986$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,10,6,Maranhão,Tuteya,"[""Tuteya"", ""Villa"", ""»"", ""»"", ""1920"", ""800$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-168.md,11,6,Maranhão,Victoria do Alto Parnahyba,"[""Victoria do Alto Parnahyba"", ""»"", ""»"", ""»"", ""1918"", ""700$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,1,6,Matto Grosso,Aquidauana,"[""Aquidauana"", ""Cidade"", ""Electrica"", ""Particular"", ""1920"", ""15:000$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,2,6,Matto Grosso,Bella Vista,"[""Bella Vista"", ""»"", ""Kerozene"", ""Municipal"", ""(1)"", ""810$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,3,6,Matto Grosso,Campo Grande,"[""Campo Grande"", ""»"", ""Electrica"", ""Particular"", ""1918"", ""(1)""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,4,6,Matto Grosso,Corumbá,"[""Corumbá"", ""»"", ""»"", ""»"", ""1912"", ""115:000$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,5,6,Matto Grosso,Cuyabá,"[""Cuyabá"", ""»"", ""»"", ""»"", ""1919"", ""72:000$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,6,6,Matto Grosso,Miranda,"[""Miranda"", ""»"", ""»"", ""Municipal"", ""1919"", ""(1)""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,7,6,Matto Grosso,Porto Murtinho,"[""Porto Murtinho"", ""Villa"", ""Kerozene"", ""»"", ""(1)"", ""1:800$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,8,6,Matto Grosso,São Luiz de Caceres,"[""São Luiz de Caceres"", ""Cidade"", ""»"", ""»"", ""1908"", ""6:000$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-169.md,9,6,Matto Grosso,Tres Lagôas,"[""Tres Lagôas"", ""»"", ""Electrica"", ""Particular"", ""1920"", ""15:427$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,1,6,Minas Geraes,Abre Campo,"[""Abre Campo"", ""Cidade"", ""Electrica"", ""Particular"", ""1919"", ""7:452$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,2,6,Minas Geraes,Aguas Virtuosas,"[""Aguas Virtuosas"", ""»"", ""»"", ""Municipal"", ""1910"", ""18:000$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,3,6,Minas Geraes,Alfenas,"[""Alfenas"", ""»"", ""»"", ""Particular"", ""1913"", ""13:690$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,4,6,Minas Geraes,Araguary,"[""Araguary"", ""»"", ""»"", ""»"", ""1910"", ""1:140$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,5,6,Minas Geraes,Arassuahy,"[""Arassuahy"", ""»"", ""Kerozene"", ""Municipal"", ""1920"", ""6:750$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,6,6,Minas Geraes,Araxá,"[""Araxá"", ""»"", ""Electrica"", ""»"", ""1914"", ""11:095$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,7,6,Minas Geraes,Arceburgo,"[""Arceburgo"", ""Villa"", ""»"", ""Particular"", ""1914"", ""7:200$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,8,6,Minas Geraes,Baependy,"[""Baependy"", ""Cidade"", ""»"", ""Municipal"", ""1911"", ""3:200$""]"
all_tables.pdf,69,illuminacao_I_informacoes_geraes,tbl-170.md,9,6,Minas Geraes,Barbacena,"[""Barbacena"", ""»"", ""»"", ""»"", ""1905"", ""(1)""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-171.md,1,6,,MUNICÍPIOS MUNICÍPIOS,"[""MUNICÍPIOS MUNICÍPIOS"", ""Categoria do Município (Cidade ou Villa)"", ""Sistema de iluminação adoptado"", ""Empresa directora"", ""Data da inauguarda do serviço"", ""Despesa annuel feita pelo governo""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-171.md,2,6,,,"["""", ""Categorie do Município (Ville ou Village)"", ""système d'éclairage adopté"", ""Entreprise directrice"", ""Date de l'inauguration du service"", ""Dépense annuelle du gouvernement""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,1,6,Minas Geraes,Bello Horizonte,"[""Bello Horizonte"", ""Cidade"", ""Eléctrica"", ""Estadual"", ""(1)"", ""(1)""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,2,6,Minas Geraes,Bóa Vista do Tremedal,"[""Bóa Vista do Tremedal"", ""»"", ""Kerozene"", ""Municipal"", ""1903"", ""1:200$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,3,6,Minas Geraes,Bom Sucesso,"[""Bom Sucesso"", ""»"", ""Acetyleno"", ""»"", ""1895"", ""2:175$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,4,6,Minas Geraes,Cabo Verde,"[""Cabo Verde"", ""»"", ""Eléctrica"", ""»"", ""1912"", ""30:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,5,6,Minas Geraes,Caethé,"[""Caethé"", ""»"", ""»"", ""»"", ""1914"", ""(1)""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,6,6,Minas Geraes,Caldas,"[""Caldas"", ""»"", ""»"", ""Particular"", ""1916"", ""19:061$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,7,6,Minas Geraes,Campanha,"[""Campanha"", ""»"", ""»"", ""»"", ""1914"", ""5:400$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,8,6,Minas Geraes,Campo Bello,"[""Campo Bello"", ""»"", ""»"", ""Municipal"", ""1913"", ""1:500$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,9,6,Minas Geraes,Campos Gerais,"[""Campos Gerais"", ""»"", ""»"", ""Particular"", ""1912"", ""8:400$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,10,6,Minas Geraes,Capellinha,"[""Capellinha"", ""Villa"", ""Kerozene"", ""»"", ""1916"", ""1:660$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,11,6,Minas Geraes,Caracol,"[""Caracol"", ""»"", ""Eléctrica"", ""»"", ""1911"", ""7:340$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,12,6,Minas Geraes,Carangola,"[""Carangola"", ""Cidade"", ""»"", ""»"", ""1911"", ""22:459$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,13,6,Minas Geraes,Caratinga,"[""Caratinga"", ""»"", ""»"", ""»"", ""1920"", ""14:400$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,14,6,Minas Geraes,Carmo do Rio Claro,"[""Carmo do Rio Claro"", ""»"", ""»"", ""»"", ""1916"", ""10:214$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,15,6,Minas Geraes,Cassia,"[""Cassia"", ""»"", ""»"", ""»"", ""1911"", ""(1)""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,16,6,Minas Geraes,Cataguazes,"[""Cataguazes"", ""»"", ""»"", ""»"", ""1908"", ""22:620$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,17,6,Minas Geraes,Caxambá,"[""Caxambá"", ""»"", ""»"", ""Municipal"", ""1911"", ""19:316$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,18,6,Minas Geraes,Christina,"[""Christina"", ""»"", ""»"", ""»"", ""1911"", ""3:488$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,19,6,Minas Geraes,Conceição do Rio Verde,"[""Conceição do Rio Verde"", ""Villa"", ""»"", ""Particular"", ""1919"", ""(1)""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,20,6,Minas Geraes,Conceição do Serro,"[""Conceição do Serro"", ""Cidade"", ""Acetyleno"", ""Municipal"", ""1909"", ""2:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,21,6,Minas Geraes,Conquista,"[""Conquista"", ""Villa"", ""Eléctrica"", ""»"", ""1908"", ""90:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,22,6,Minas Geraes,Diamantina,"[""Diamantina"", ""Cidade"", ""»"", ""Particular"", ""1912"", ""12:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,23,6,Minas Geraes,Dóres da Bóa Esperança,"[""Dóres da Bóa Esperança"", ""»"", ""»"", ""»"", ""1920"", ""8:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,24,6,Minas Geraes,Eloy Mendes,"[""Eloy Mendes"", ""Villa"", ""»"", ""»"", ""1914"", ""9:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,25,6,Minas Geraes,Entre Rios,"[""Entre Rios"", ""Cidade"", ""»"", ""»"", ""1919"", ""4:320$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,26,6,Minas Geraes,Formiga,"[""Formiga"", ""»"", ""»"", ""Municipal"", ""1907"", ""17:727$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,27,6,Minas Geraes,Fortaleza,"[""Fortaleza"", ""Villa"", ""Acetyleno"", ""»"", ""1909"", ""3:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,28,6,Minas Geraes,Fructal,"[""Fructal"", ""Cidade"", ""Eléctrica"", ""»"", ""1920"", ""(1)""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,29,6,Minas Geraes,Guaranésia,"[""Guaranésia"", ""»"", ""»"", ""Particular"", ""1910"", ""36:854$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,30,6,Minas Geraes,Guarany,"[""Guarany"", ""Villa"", ""»"", ""»"", ""1918"", ""4:367$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,31,6,Minas Geraes,Guarará,"[""Guarará"", ""»"", ""»"", ""»"", ""1918"", ""6:796$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,32,6,Minas Geraes,Guaxupé,"[""Guaxupé"", ""Cidade"", ""»"", ""»"", ""1913"", ""18:000$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,33,6,Minas Geraes,Itabira,"[""Itabira"", ""»"", ""»"", ""Municipal"", ""1915"", ""17:990$""]"
all_tables.pdf,70,illuminacao_I_informacoes_geraes,tbl-172.md,34,6,Minas Geraes,Itajubá,"[""Itajubá"", ""»"", ""»"", ""Particular"", ""1914"", ""16:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-173.md,1,6,,MUNICIPIOS MUNICIPES,"[""MUNICIPIOS MUNICIPES"", ""Categoria do Municipio (Cidade ou Villa) Catégorie du Município (Ville ou Village)"", ""Systema de illuminação adoptado Système d'éclairage adopté"", ""Empresa directora Entreprise directrice"", ""Data de inauguração do serviço Date de l'inauguration du service"", ""Despesa annuel feita pelo governo Décense annuelle du gouvernement""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,1,6,Minas Geraes,Itapecerica,"[""Itapecerica"", ""Cidade"", ""Electrica"", ""Municipal"", ""1904"", ""6:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,2,6,Minas Geraes,Jacutinga,"[""Jacutinga"", ""»"", ""»"", ""Particular"", ""1910"", ""11:191$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,3,6,Minas Geraes,Jaguary,"[""Jaguary"", ""»"", ""»"", ""Municipal"", ""1913"", ""6:500$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,4,6,Minas Geraes,Januaria,"[""Januaria"", ""»"", ""Kerozene"", ""»"", ""1897"", ""4:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,5,6,Minas Geraes,Juiz de Fóra,"[""Juiz de Fóra"", ""»"", ""Electrica"", ""Particular"", ""1889"", ""50:454$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,6,6,Minas Geraes,Lavras,"[""Lavras"", ""»"", ""»"", ""Municipal"", ""1909"", ""29:214$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,7,6,Minas Geraes,Leopadina,"[""Leopadina"", ""»"", ""»"", ""Particular"", ""1908"", ""18:798$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,8,6,Minas Geraes,Lima Duarte,"[""Lima Duarte"", ""»"", ""»"", ""»"", ""1918"", ""5:460$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,9,6,Minas Geraes,Manhuassú,"[""Manhuassú"", ""»"", ""»"", ""»"", ""1918"", ""12:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,10,6,Minas Geraes,Mar de Hespanha,"[""Mar de Hespanha"", ""»"", ""»"", ""»"", ""1918"", ""(1)""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,11,6,Minas Geraes,Maria da Fé,"[""Maria da Fé"", ""Villa"", ""»"", ""»"", ""1915"", ""(1)""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,12,6,Minas Geraes,Marianna,"[""Marianna"", ""Cidade"", ""»"", ""»"", ""1912"", ""(1)""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,13,6,Minas Geraes,Minas Novas,"[""Minas Novas"", ""»"", ""Kerozene"", ""Municipal"", ""1890"", ""600$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,14,6,Minas Geraes,Monte Santo,"[""Monte Santo"", ""»"", ""Electrica"", ""Particular"", ""1911"", ""14:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,15,6,Minas Geraes,Muzambinho,"[""Muzambinho"", ""»"", ""»"", ""»"", ""1912"", ""16:012$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,16,6,Minas Geraes,Oliveira,"[""Oliveira"", ""»"", ""»"", ""Municipal"", ""1907"", ""35:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,17,6,Minas Geraes,Ouro Fino,"[""Ouro Fino"", ""»"", ""»"", ""Particular"", ""1911"", ""21:961$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,18,6,Minas Geraes,Ouro Preto,"[""Ouro Preto"", ""»"", ""»"", ""»"", ""1906"", ""15:409$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,19,6,Minas Geraes,Palma,"[""Palma"", ""»"", ""»"", ""»"", ""1920"", ""4:920$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,20,6,Minas Geraes,Palmyra,"[""Palmyra"", ""»"", ""»"", ""»"", ""1912"", ""14:712$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,21,6,Minas Geraes,Paracatú,"[""Paracatú"", ""»"", ""»"", ""Municipal"", ""1918"", ""8:400$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,22,6,Minas Geraes,Paraguassú,"[""Paraguassú"", ""Villa"", ""»"", ""Particular"", ""1913"", ""7:200$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,23,6,Minas Geraes,Paraisopolis,"[""Paraisopolis"", ""Cidade"", ""»"", ""»"", ""1912"", ""7:062$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,24,6,Minas Geraes,Patos,"[""Patos"", ""»"", ""»"", ""Municipal"", ""1915"", ""19:980$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,25,6,Minas Geraes,Peçanha,"[""Peçanha"", ""»"", ""Kerozene"", ""»"", ""(1)"", ""2:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,26,6,Minas Geraes,Pedra Branca,"[""Pedra Branca"", ""»"", ""Electrica"", ""Particular"", ""1918"", ""(1)""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,27,6,Minas Geraes,Perdões,"[""Perdões"", ""Villa"", ""»"", ""Municipal"", ""1918"", ""5:100$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,28,6,Minas Geraes,Pirapora,"[""Pirapora"", ""Cidade"", ""»"", ""Particular"", ""1919"", ""4:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,29,6,Minas Geraes,Pitanguy,"[""Pitanguy"", ""»"", ""»"", ""»"", ""1914"", ""9:600$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,30,6,Minas Geraes,Piumhy,"[""Piumhy"", ""»"", ""»"", ""Municipal"", ""1919"", ""9:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,31,6,Minas Geraes,Poços de Caldas,"[""Poços de Caldas"", ""»"", ""»"", ""Particular"", ""1906"", ""40:427$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,32,6,Minas Geraes,Pomba,"[""Pomba"", ""»"", ""»"", ""»"", ""1918"", ""14:783$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,33,6,Minas Geraes,Ponte Nova,"[""Ponte Nova"", ""»"", ""»"", ""Municipal"", ""1913"", ""48:000$""]"
all_tables.pdf,72,illuminacao_I_informacoes_geraes,tbl-174.md,34,6,Minas Geraes,Pouso Alegre,"[""Pouso Alegre"", ""»"", ""»"", ""»"", ""1907"", ""11:360$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-175.md,1,6,,MUNICIPES,"[""MUNICIPES"", ""Categoria do Município (Cidade ou Villa)"", ""Systema de illuminação adoptado"", ""Empresa directora"", ""Data da inauguração do serviço"", ""Despesa anual feita pelo governo""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-175.md,2,6,,MUNICÍPIOS MUNICÍPIOS,"[""MUNICÍPIOS MUNICÍPIOS"", ""Catégorie do Município (Ville ou Village)"", ""Système d'éclairage adopté"", ""Entreprise directrice"", ""Date de l'inauguration du service"", ""Dépense annuelle du gouvernement""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,1,6,Minas Geraes,Queluz,"[""Queluz"", ""Cidade"", ""Eléctrica"", ""Particular"", ""1917"", ""14:890$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,2,6,Minas Geraes,Rio Branco,"[""Rio Branco"", ""»"", ""»"", ""»"", ""1912"", ""19:080$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,3,6,Minas Geraes,Rio Novo,"[""Rio Novo"", ""»"", ""»"", ""»"", ""1908"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,4,6,Minas Geraes,Rio Piracicaba,"[""Rio Piracicaba"", ""Villa"", ""»"", ""»"", ""1920"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,5,6,Minas Geraes,Rio Preto,"[""Rio Preto"", ""Cidade"", ""»"", ""»"", ""1917"", ""5:304$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,6,6,Minas Geraes,Sabará,"[""Sabará"", ""»"", ""»"", ""»"", ""1917"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,7,6,Minas Geraes,Sacramento,"[""Sacramento"", ""»"", ""»"", ""Municipal"", ""1913"", ""62:759$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,8,6,Minas Geraes,Salinas,"[""Salinas"", ""»"", ""Acetyleno"", ""»"", ""(I)"", ""2:709$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,9,6,Minas Geraes,Santa Barbara,"[""Santa Barbara"", ""»"", ""Eléctrica"", ""Particular"", ""1914"", ""6:000$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,10,6,Minas Geraes,Santa Luzia do Rio das Velhas,"[""Santa Luzia do Rio das Velhas"", ""»"", ""»"", ""Municipal"", ""1913"", ""7:000$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,11,6,Minas Geraes,Santa Quiteria,"[""Santa Quiteria"", ""Villa"", ""»"", ""Particular"", ""1914"", ""2:550$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,12,6,Minas Geraes,Santa Rita do Sapucahy,"[""Santa Rita do Sapucahy"", ""Cidade"", ""»"", ""»"", ""1912"", ""18:970$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,13,6,Minas Geraes,Santo Antonio do Machado,"[""Santo Antonio do Machado"", ""»"", ""»"", ""»"", ""1913"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,14,6,Minas Geraes,Santo Antonio do Monte,"[""Santo Antonio do Monte"", ""»"", ""»"", ""Municipal"", ""1918"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,15,6,Minas Geraes,São Francisco,"[""São Francisco"", ""»"", ""Kerosene"", ""»"", ""1915"", ""2:209$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,16,6,Minas Geraes,São Gonçalo do Sapucahy,"[""São Gonçalo do Sapucahy"", ""»"", ""Eléctrica"", ""Particular"", ""1918"", ""22:430$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,17,6,Minas Geraes,São João d'El-Rey,"[""São João d'El-Rey"", ""»"", ""»"", ""»"", ""1900"", ""2:172$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,18,6,Minas Geraes,São José d'Além Parahyba,"[""São José d'Além Parahyba"", ""»"", ""»"", ""»"", ""1909"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,19,6,Minas Geraes,São José dos Botelhos,"[""São José dos Botelhos"", ""Villa"", ""»"", ""»"", ""1916"", ""7:044$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,20,6,Minas Geraes,São Manoel,"[""São Manoel"", ""»"", ""»"", ""»"", ""1919"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,21,6,Minas Geraes,São Paulo do Muriahé,"[""São Paulo do Muriahé"", ""Cidade"", ""»"", ""»"", ""1910"", ""11:652$""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,22,6,Minas Geraes,São Sebastião do Paraíso,"[""São Sebastião do Paraíso"", ""»"", ""»"", ""»"", ""1911"", ""(I)""]"
all_tables.pdf,73,illuminacao_I_informacoes_geraes,tbl-176.md,23,6,Minas Geraes,Silvestre Ferraz,"[""Silvestre Ferraz"", ""Villa"", ""»"", ""»"", ""1915"", ""(I)""]"
